"Arquivo","Caminho","Linhas","Flask","FastAPI","SQLite","Requests","Pandas","Numpy","Streamlit","Tkinter","OpenAI","Classes","Funcoes"
"CLIENTE_INTERNACIONAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CLIENTE_INTERNACIONAL.py","18","False","False","False","False","False","False","False","False","False","0","0"
"COD.JAG.TI.FIN.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\COD.JAG.TI.FIN.py","48","False","False","False","False","False","False","False","False","False","0","0"
"Cognitivo.Karenage.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Cognitivo.Karenage.py","181","False","False","False","False","True","False","False","False","True","0","4"
"coletor_email.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\coletor_email.py","133","False","False","False","False","False","False","False","False","False","0","2"
"Comando.de.Voz.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Comando.de.Voz.py","36","False","False","False","False","False","False","False","False","False","0","0"
"comando.entrada.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\comando.entrada.py","35","False","False","False","False","False","False","False","False","False","0","1"
"Como.usar.interface.no.Firebase.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Como.usar.interface.no.Firebase.py","6","False","False","False","False","False","False","False","False","False","0","0"
"COMPLEXO.DIGITAL.GLOBAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\COMPLEXO.DIGITAL.GLOBAL.py","14","False","False","False","False","False","False","False","False","False","0","0"
"Complexo.Nucleo.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Complexo.Nucleo.py","44","False","False","False","False","False","False","False","False","False","1","4"
"complexo_digital.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\complexo_digital.py","92","True","False","False","False","False","False","False","False","False","0","2"
"Complexo_IO_Ncleo.de.dados.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Complexo_IO_Ncleo.de.dados.py","66","False","False","False","False","False","False","False","False","False","0","0"
"components.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\components.py","34","False","False","False","False","False","False","False","False","False","0","0"
"COMPORTAMENTO_DO_ASSISTENTE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\COMPORTAMENTO_DO_ASSISTENTE.py","26","False","False","False","False","False","False","False","False","False","0","0"
"COMUNICAAO_NULEO.PY","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\COMUNICAAO_NULEO.PY","80","False","False","False","False","False","False","False","False","False","0","5"
"conciencia_do_nucleo.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\conciencia_do_nucleo.py","14","False","False","False","False","False","False","False","False","False","0","1"
"concierge.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\concierge.py","185","False","False","False","False","False","False","False","False","False","1","4"
"config.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\config.py","4","False","False","False","False","False","False","False","False","False","0","0"
"CONFIGURADOR_AUTOMATICO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONFIGURADOR_AUTOMATICO.py","353","False","False","False","False","False","False","False","False","False","0","3"
"CONFORMIDADE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONFORMIDADE.py","12","False","False","False","False","False","False","False","False","False","0","0"
"CONSOLIDADOR_E_FILTRO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONSOLIDADOR_E_FILTRO.py","905","False","False","False","False","False","False","False","False","False","0","10"
"CONSOLIDATION_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONSOLIDATION_ENGINE.py","947","True","False","False","False","False","False","False","False","False","0","12"
"contador.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\contador.py","9","False","False","False","False","False","False","False","False","False","0","0"
"container.isolado.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\container.isolado.py","16","False","False","False","False","False","False","False","False","False","0","0"
"CONTEUDO_REAL_DOS_SERVICOS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONTEUDO_REAL_DOS_SERVICOS.py","138","False","False","False","False","False","False","False","False","False","0","0"
"contratado.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\contratado.py","76","False","False","False","False","False","False","False","False","False","0","0"
"Controle.Central.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Controle.Central.py","45","False","False","False","False","False","False","False","False","False","1","2"
"CONTROLE.DINMICO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONTROLE.DINMICO.py","52","False","False","False","False","False","False","False","False","False","0","0"
"CONTROLE_DE_CUSTOS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CONTROLE_DE_CUSTOS.py","39","False","False","False","False","False","False","False","False","False","0","1"
"Conversacional_Moderna.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Conversacional_Moderna.py","583","False","False","False","False","False","False","False","False","False","1","7"
"core_ai_engine.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\core_ai_engine.py","37","False","False","False","False","False","False","False","False","False","1","2"
"CORE_MASTER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CORE_MASTER.py","165","False","False","False","False","False","False","False","False","False","0","2"
"corporate_nucleus.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\corporate_nucleus.py","80","False","False","False","False","False","False","False","False","False","1","2"
"CREATIVE_EXPLORER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\CREATIVE_EXPLORER.py","889","True","False","False","False","False","False","False","False","False","0","9"
"criar_entrega.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\criar_entrega.py","20","False","False","False","False","False","False","False","False","False","0","1"
"d5f3c831.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\d5f3c831.py","56","False","False","False","False","False","False","False","False","False","0","2"
"Dados.Estratgicos.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Dados.Estratgicos.py","63","False","False","False","False","False","False","False","False","False","2","4"
"database.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\database.py","36","False","False","True","False","False","False","False","False","False","0","0"
"data_harvester.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\data_harvester.py","37","False","False","False","False","False","False","False","False","False","1","2"
"DATA_REFINERY_SYSTEM.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DATA_REFINERY_SYSTEM.py","1073","True","False","True","False","False","False","False","False","False","0","11"
"date.time.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\date.time.py","116","False","False","False","False","False","False","False","False","False","1","9"
"datetime.datetime.now.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\datetime.datetime.now.py","109","False","False","False","False","False","False","False","False","False","0","4"
"datetime.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\datetime.py","224","False","False","False","False","True","False","False","False","True","0","2"
"DEEP_CORE_SCANNER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DEEP_CORE_SCANNER.py","624","True","True","True","False","False","False","True","False","False","0","2"
"def.activate.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\def.activate.py","18","False","False","False","False","False","False","False","False","False","0","2"
"def.deploy.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\def.deploy.py","18","False","False","False","False","False","False","False","False","False","0","2"
"def.trigger.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\def.trigger.py","18","False","False","False","False","False","False","False","False","False","0","2"
"definir_plano.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\definir_plano.py","73","False","False","False","False","False","False","False","False","False","0","1"
"destinatario.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\destinatario.py","14","False","False","False","False","False","False","False","False","False","0","0"
"DETECCAO_DE_ALTO_RETORNO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DETECCAO_DE_ALTO_RETORNO.py","54","False","False","False","False","False","False","False","False","False","0","1"
"detectar_idioma.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\detectar_idioma.py","20","False","False","False","False","False","False","False","False","False","0","1"
"DETECTAR_INTERFACES_EXTERNNAS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DETECTAR_INTERFACES_EXTERNNAS.py","71","False","False","False","False","False","False","False","False","False","0","1"
"diagnostico.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\diagnostico.py","33","False","False","False","False","False","False","False","False","False","0","0"
"dialogo.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\dialogo.py","83","False","False","False","False","False","False","False","False","False","0","4"
"Digital_Exam_App.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Digital_Exam_App.py","220","False","False","False","False","False","False","False","False","False","0","0"
"diretor.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\diretor.py","6","False","False","False","False","False","False","False","False","False","0","0"
"DISPARAR_DEPLOY.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DISPARAR_DEPLOY.py","159","False","False","False","False","False","False","False","False","False","0","9"
"DOCTYPE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\DOCTYPE.py","64","False","False","False","False","False","False","False","False","False","0","0"
"documentos.mestre.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\documentos.mestre.py","8","False","False","False","False","False","False","False","False","False","0","0"
"dossie.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\dossie.py","20","False","False","False","False","False","False","False","False","False","0","1"
"ECOSSISTEMA_DE_IA_ASSISTIVA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\ECOSSISTEMA_DE_IA_ASSISTIVA.py","1826","False","False","False","False","False","False","False","False","True","0","0"
"email_bridge.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\email_bridge.py","137","False","False","False","False","False","False","False","False","False","0","2"
"Emergency.Layout.jsx.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Emergency.Layout.jsx.py","136","False","False","False","False","False","False","False","False","False","0","0"
"Empacotador.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Empacotador.py","24","False","False","False","False","False","False","False","False","False","0","0"
"engine.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\engine.py","52","False","False","False","False","False","False","False","False","False","0","2"
"engines.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\engines.py","40","False","False","False","False","False","False","False","False","False","0","0"
"Enquanto.Cu.Digital.Ativo.PY","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Enquanto.Cu.Digital.Ativo.PY","8","False","False","False","False","False","False","False","False","False","0","0"
"entidade.responsiva.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\entidade.responsiva.py","6","False","False","False","False","False","False","False","False","False","0","0"
"Entrada_no_Sistema.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Entrada_no_Sistema.py","24","False","False","False","False","False","False","False","False","False","0","0"
"entrada_principal_main.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\entrada_principal_main.py","48","False","False","False","False","False","False","False","False","False","0","1"
"enviar_email.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\enviar_email.py","31","False","False","False","False","False","False","False","False","False","0","1"
"EQUIP.ORG.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\EQUIP.ORG.py","60","False","False","False","False","False","False","False","False","False","0","0"
"Escanear.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Escanear.py","28","False","False","False","False","False","False","False","False","False","0","0"
"esqueleto.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\esqueleto.py","40","False","False","False","False","False","False","False","False","False","0","0"
"estrategia_mercado.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\estrategia_mercado.py","58","False","False","False","False","False","True","False","False","False","0","2"
"Estrutura.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Estrutura.py","12","False","False","False","False","False","False","False","False","False","0","0"
"EXECUTIVE_COMMAND_ENTER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\EXECUTIVE_COMMAND_ENTER.py","747","True","False","False","True","False","False","False","False","False","0","10"
"EXPANSAO_COMPLETA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\EXPANSAO_COMPLETA.py","200","False","False","False","False","False","False","False","False","False","0","5"
"experience.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\experience.py","69","False","False","False","False","False","False","False","False","False","1","2"
"extrair_valor.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\extrair_valor.py","23","False","False","False","False","False","False","False","False","False","0","1"
"falha.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\falha.py","8","False","False","False","False","False","False","False","False","False","0","0"
"FAQ__.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\FAQ__.py","18","False","False","False","False","False","False","False","False","False","0","2"
"faturamento.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\faturamento.py","32","False","False","False","False","False","False","False","False","False","0","0"
"FILA_DE_EXPERIMENTACAO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\FILA_DE_EXPERIMENTACAO.py","82","False","False","False","False","False","False","False","False","False","0","4"
"firewall.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\firewall.py","40","False","False","False","False","False","False","False","False","False","0","0"
"flask.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\flask.py","10","False","False","False","False","False","False","False","False","False","0","0"
"fluxo_atendimento.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\fluxo_atendimento.py","67","False","False","False","False","False","False","False","False","False","0","1"
"FLUXO_COMPLETO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\FLUXO_COMPLETO.py","26","False","False","False","False","False","False","False","False","False","0","0"
"FLUXO_REAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\FLUXO_REAL.py","12","False","False","False","False","False","False","False","False","False","0","0"
"from.core.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\from.core.py","61","False","False","False","False","False","False","False","False","False","0","1"
"from.docx.import.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\from.docx.import.py","45","False","False","False","False","False","False","False","False","False","0","1"
"full_test.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\full_test.py","44","False","False","False","False","False","False","False","False","False","0","1"
"Funo.de.Minerao.Simulada.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Funo.de.Minerao.Simulada.py","128","False","False","False","False","False","False","False","False","False","0","3"
"futurista.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\futurista.py","4","False","False","False","False","False","False","False","False","False","0","0"
"generate.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\generate.py","4","False","False","False","False","False","False","False","False","False","0","0"
"gerar_dossie.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_dossie.py","304","False","False","False","False","True","False","False","False","False","0","0"
"Gerar_entreg.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Gerar_entreg.py","54","False","False","False","False","False","False","False","False","False","0","0"
"gerar_excel.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_excel.py","10","False","False","False","False","False","False","False","False","False","0","1"
"gerar_login.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_login.py","25","False","False","False","False","False","False","False","False","False","0","2"
"gerar_ordem.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_ordem.py","61","False","False","False","False","False","False","False","False","False","0","1"
"gerar_pacote.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_pacote.py","31","False","False","False","False","False","False","False","False","False","0","1"
"gerar_texto_contextual.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gerar_texto_contextual.py","49","False","False","False","False","False","False","False","False","False","0","1"
"GLOBAL_OPERATIONAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\GLOBAL_OPERATIONAL_CORE.py","814","True","False","True","False","False","False","False","False","False","0","9"
"grafico_barras_premium.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\grafico_barras_premium.py","37","False","False","False","False","False","False","False","False","False","0","1"
"grafico_gauge_risco.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\grafico_gauge_risco.py","35","False","False","False","False","False","False","False","False","False","0","1"
"gTTS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\gTTS.py","13","False","False","False","False","False","False","False","False","False","0","1"
"Guardiao.PAI.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Guardiao.PAI.py","32","False","False","False","False","False","False","False","False","False","0","1"
"GV16.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\GV16.py","30","False","False","False","False","False","False","False","False","False","1","6"
"helpers.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\helpers.py","320","False","False","False","False","False","False","False","False","False","0","14"
"Hermes.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Hermes.py","73","False","False","False","False","False","False","False","False","False","1","3"
"ID.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\ID.py","56","False","False","False","False","False","False","False","False","False","0","0"
"IDENTIDADE_DINMICA_DO_NUCLEO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IDENTIDADE_DINMICA_DO_NUCLEO.py","267","False","False","False","False","False","False","False","False","False","0","5"
"import.datetime.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\import.datetime.py","48","False","False","False","False","False","False","False","False","False","0","1"
"import.requests.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\import.requests.py","78","False","False","False","True","False","False","False","False","False","0","1"
"import.speech.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\import.speech.py","87","False","False","False","False","False","False","False","False","False","0","2"
"imposto.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\imposto.py","11","False","False","False","False","False","False","False","False","False","0","1"
"income_engine.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\income_engine.py","39","False","False","False","False","False","False","False","False","False","1","2"
"INICIAR_COMPLEXO_DIGITAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INICIAR_COMPLEXO_DIGITAL.py","278","False","False","False","False","False","False","False","False","False","0","0"
"INICIO.CARTAO.MESTRE.VK.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INICIO.CARTAO.MESTRE.VK.py","182","False","False","False","False","False","False","False","False","False","0","0"
"init.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\init.py","88","False","False","False","False","False","False","False","False","False","1","3"
"initiate.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\initiate.py","18","False","False","False","False","False","False","False","False","False","0","2"
"INIT_BACKUP_20260511_190622.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INIT_BACKUP_20260511_190622.py","1315","False","False","True","True","False","False","False","False","False","1","13"
"INJEAO.ONIBUS.02.PY","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INJEAO.ONIBUS.02.PY","14","False","False","False","False","False","False","False","False","False","0","1"
"input.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\input.py","15","False","False","False","False","False","False","False","False","False","0","0"
"INTEGRACAO_COMPLETA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INTEGRACAO_COMPLETA.py","420","False","False","False","False","False","False","False","False","False","0","14"
"integracao_executar_nucleo.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\integracao_executar_nucleo.py","95","False","False","False","False","False","False","False","False","False","0","1"
"INTEGRACAO_FINAL_DO_NUCLEO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INTEGRACAO_FINAL_DO_NUCLEO.py","60","False","False","False","False","False","False","False","False","False","0","1"
"integration_nucleus.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\integration_nucleus.py","80","False","False","False","False","False","False","False","False","False","1","2"
"Inteligncia.de.Sobrevivncia.03.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Inteligncia.de.Sobrevivncia.03.py","27","False","False","False","False","False","False","False","False","False","0","1"
"Inteligncia_de_Valorizao.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Inteligncia_de_Valorizao.py","188","False","False","False","False","False","False","False","False","False","2","4"
"INTELLIGENT_CURATOR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INTELLIGENT_CURATOR.py","1067","True","False","False","False","False","False","False","False","False","0","10"
"Interface_Restoration.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Interface_Restoration.py","225","False","False","False","False","False","False","False","False","False","0","0"
"interpretar.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\interpretar.py","29","False","False","False","False","False","False","False","False","False","0","1"
"INVENTRIO_CORPORATIVO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INVENTRIO_CORPORATIVO.py","883","False","False","False","False","False","False","False","False","False","0","10"
"INVENTRIO_CORPORATIVO_IMPERIAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INVENTRIO_CORPORATIVO_IMPERIAL.py","689","True","False","False","False","False","False","False","False","False","0","10"
"INVENTRIO_INTELIGENTE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INVENTRIO_INTELIGENTE.py","882","False","False","False","False","False","False","False","False","False","0","10"
"INVESTIGADOR_EMPRESARIAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\INVESTIGADOR_EMPRESARIAL.py","367","False","False","False","False","False","False","False","False","False","1","8"
"Investimento.alto.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Investimento.alto.py","16","False","False","False","False","False","False","False","False","False","0","0"
"invocar.hashirama.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\invocar.hashirama.py","6","False","False","False","False","False","False","False","False","False","0","0"
"IO..py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IO..py","12","False","False","False","False","False","False","False","False","False","0","0"
"IO.Abelha.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IO.Abelha.py","40","False","False","False","False","False","False","False","False","False","0","0"
"IO.classifica.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IO.classifica.py","10","False","False","False","False","False","False","False","False","False","0","0"
"IO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IO.py","47","False","False","False","False","False","False","False","False","False","1","3"
"iotec.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\iotec.py","124","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ADAPTIVE_CORE_MANAGER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_ADAPTIVE_CORE_MANAGER.py","717","True","True","False","True","False","False","True","False","False","0","7"
"IOTEC_ADAPTIVE_ECOSYSTEM_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_ADAPTIVE_ECOSYSTEM_CORE.py","2060","False","False","False","False","False","False","False","False","False","13","41"
"IOTEC_ADVANCEMENT_CONTROL_TOWER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_ADVANCEMENT_CONTROL_TOWER.py","616","False","False","False","False","False","False","False","False","False","1","8"
"IOTEC_AI_ATENDENTE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AI_ATENDENTE.py","47","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_AI_BRIDGE_CONNECTOR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AI_BRIDGE_CONNECTOR.py","673","False","True","False","False","False","False","False","False","False","0","0"
"IOTEC_AI_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AI_CORE.py","20","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_AI_SECURITY.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AI_SECURITY.py","44","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_ARTERIA_8787.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_ARTERIA_8787.py","40","True","False","False","False","False","False","False","False","False","0","2"
"IOTEC_AUTOMATED_STRUCTURE_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AUTOMATED_STRUCTURE_ENGINE.py","808","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_AUTONOMOUS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_AUTONOMOUS.py","669","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_BILLING_INTELLIGENCE_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_BILLING_INTELLIGENCE_ENGINE.py","1087","False","False","True","False","False","False","False","False","False","1","10"
"IOTEC_BL_PORTAL_PAGAMENTOS_AUTOMATICO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_BL_PORTAL_PAGAMENTOS_AUTOMATICO.py","2513","True","False","False","False","False","False","False","False","False","0","34"
"iotec_cockpit_pleno.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\iotec_cockpit_pleno.py","649","True","False","False","False","False","False","False","False","False","0","22"
"iotec_cockpit_pleno_v2.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\iotec_cockpit_pleno_v2.py","817","True","False","False","False","False","False","False","False","False","0","24"
"IOTEC_CONTEXT_AI.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CONTEXT_AI.py","39","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_CONTROL_TOWER_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CONTROL_TOWER_ENGINE.py","596","False","False","False","False","False","False","False","False","False","1","8"
"iotec_core.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\iotec_core.py","296","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_CORE_24H.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_24H.py","138","False","False","False","False","False","False","False","False","False","0","4"
